order_item_id,order_id,order_date,order_month,order_year,status,is_completed,customer_id,country,signup_date,product_id,product_name,category,quantity,price,revenue
1544,650,2024-01-12,2024-01-01,2024,Completed,True,75,Spain,2023-07-03,21,Product_21,Hair,1,45,45
1545,300,2024-05-25,2024-05-01,2024,Returned,False,288,France,2024-02-20,23,Product_23,Body,5,63,315
1546,395,2024-11-13,2024-11-01,2024,Completed,True,222,Spain,2023-07-10,29,Product_29,Makeup,2,63,126
1547,207,2024-11-25,2024-11-01,2024,Cancelled,False,267,Spain,2024-02-15,14,Product_14,Body,3,26,78
1548,336,2024-08-28,2024-08-01,2024,Completed,True,264,France,2023-01-02,26,Product_26,Makeup,4,118,472
1549,593,2024-11-05,2024-11-01,2024,Completed,True,286,Spain,2023-10-06,5,Product_5,Skin,1,84,84
1550,730,2024-11-13,2024-11-01,2024,Completed,True,14,Italy,2023-01-04,31,Product_31,Body,1,39,39
1551,514,2024-07-13,2024-07-01,2024,Completed,True,165,Italy,2023-04-05,25,Product_25,Hair,3,108,324
1552,178,2024-08-31,2024-08-01,2024,Completed,True,53,France,2023-11-04,31,Product_31,Body,4,114,456
1553,396,2024-12-14,2024-12-01,2024,Completed,True,23,Spain,2023-04-02,50,Product_50,Skin,1,111,111
1554,371,2024-07-13,2024-07-01,2024,Completed,True,237,Italy,2023-06-27,20,Product_20,Hair,2,31,62
1555,858,2024-07-10,2024-07-01,2024,Completed,True,5,Italy,2024-02-05,44,Product_44,Body,1,52,52
1556,791,2024-07-16,2024-07-01,2024,Returned,False,247,Spain,2024-05-12,17,Product_17,Hair,4,36,144
1557,658,2024-12-21,2024-12-01,2024,Completed,True,249,Italy,2023-06-02,45,Product_45,Body,5,46,230
1558,318,2024-11-28,2024-11-01,2024,Completed,True,142,Germany,2024-03-15,2,Product_2,Skin,5,55,275
1559,736,2024-05-09,2024-05-01,2024,Completed,True,187,Morocco,2024-02-14,25,Product_25,Hair,3,44,132
1560,369,2024-01-29,2024-01-01,2024,Completed,True,48,Italy,2023-12-24,13,Product_13,Skin,4,13,52
1561,384,2024-06-24,2024-06-01,2024,Completed,True,220,France,2024-01-29,39,Product_39,Hair,1,89,89
1562,62,2024-04-21,2024-04-01,2024,Completed,True,190,Spain,2023-10-20,28,Product_28,Hair,1,89,89
1563,806,2024-08-04,2024-08-01,2024,Cancelled,False,194,Morocco,2024-03-12,42,Product_42,Skin,5,94,470
1564,505,2024-10-11,2024-10-01,2024,Completed,True,174,Italy,2023-08-09,6,Product_6,Body,5,35,175
1565,239,2024-04-26,2024-04-01,2024,Completed,True,153,Germany,2023-06-13,3,Product_3,Hair,2,109,218
1566,195,2024-05-10,2024-05-01,2024,Completed,True,201,France,2024-01-16,35,Product_35,Skin,5,28,140
1567,678,2024-02-04,2024-02-01,2024,Returned,False,240,France,2024-04-26,18,Product_18,Makeup,2,90,180
1568,963,2024-03-11,2024-03-01,2024,Completed,True,244,Italy,2023-07-15,11,Product_11,Makeup,1,54,54
1569,222,2024-01-25,2024-01-01,2024,Completed,True,233,Spain,2023-05-29,20,Product_20,Hair,2,35,70
1570,61,2024-05-26,2024-05-01,2024,Completed,True,252,Germany,2023-12-28,5,Product_5,Skin,2,31,62
1571,129,2024-12-07,2024-12-01,2024,Completed,True,284,Morocco,2023-08-22,19,Product_19,Makeup,3,67,201
1572,990,2024-02-18,2024-02-01,2024,Returned,False,63,Spain,2024-03-03,22,Product_22,Makeup,5,72,360
1573,685,2024-07-31,2024-07-01,2024,Completed,True,184,France,2024-04-21,19,Product_19,Makeup,2,37,74
1574,992,2024-12-12,2024-12-01,2024,Completed,True,49,Spain,2024-01-28,47,Product_47,Hair,1,74,74
1575,156,2024-10-22,2024-10-01,2024,Completed,True,160,France,2023-05-11,16,Product_16,Makeup,4,53,212
1576,917,2024-09-27,2024-09-01,2024,Returned,False,115,Italy,2023-12-22,24,Product_24,Hair,2,109,218
1577,378,2024-09-17,2024-09-01,2024,Completed,True,76,Spain,2023-02-07,41,Product_41,Skin,5,52,260
1578,622,2024-09-18,2024-09-01,2024,Completed,True,145,France,2023-06-07,4,Product_4,Body,3,46,138
1579,781,2024-09-07,2024-09-01,2024,Completed,True,289,Italy,2023-05-28,15,Product_15,Makeup,1,75,75
1580,923,2024-01-21,2024-01-01,2024,Completed,True,69,Germany,2024-02-13,25,Product_25,Hair,3,26,78
1581,868,2024-03-17,2024-03-01,2024,Completed,True,104,Spain,2023-02-05,44,Product_44,Body,4,49,196
1582,903,2024-03-25,2024-03-01,2024,Completed,True,294,France,2024-01-06,35,Product_35,Skin,2,47,94
1583,790,2024-02-04,2024-02-01,2024,Completed,True,137,France,2023-04-15,14,Product_14,Body,2,94,188
1584,586,2024-06-27,2024-06-01,2024,Completed,True,46,Italy,2023-12-25,49,Product_49,Makeup,5,70,350
1585,999,2024-02-29,2024-02-01,2024,Completed,True,158,Italy,2024-01-02,19,Product_19,Makeup,2,18,36
1586,437,2024-12-28,2024-12-01,2024,Returned,False,105,France,2023-03-08,38,Product_38,Makeup,1,86,86
1587,975,2024-05-20,2024-05-01,2024,Completed,True,25,Italy,2023-01-31,36,Product_36,Skin,4,84,336
1588,207,2024-11-25,2024-11-01,2024,Cancelled,False,267,Spain,2024-02-15,7,Product_7,Hair,3,70,210
1589,388,2024-06-24,2024-06-01,2024,Completed,True,238,Spain,2024-02-29,30,Product_30,Hair,4,89,356
1590,480,2024-01-22,2024-01-01,2024,Completed,True,25,Italy,2023-01-31,19,Product_19,Makeup,2,25,50
1591,791,2024-07-16,2024-07-01,2024,Returned,False,247,Spain,2024-05-12,49,Product_49,Makeup,3,11,33
1592,887,2024-03-05,2024-03-01,2024,Completed,True,15,Morocco,2023-09-01,25,Product_25,Hair,5,115,575
1593,838,2024-05-24,2024-05-01,2024,Completed,True,273,Germany,2023-08-16,16,Product_16,Makeup,4,117,468
1594,984,2024-04-30,2024-04-01,2024,Completed,True,156,Italy,2023-06-03,47,Product_47,Hair,3,81,243
1595,340,2024-09-17,2024-09-01,2024,Completed,True,5,Italy,2024-02-05,40,Product_40,Hair,3,52,156
1596,869,2024-06-07,2024-06-01,2024,Returned,False,14,Italy,2023-01-04,8,Product_8,Body,3,51,153
1597,340,2024-09-17,2024-09-01,2024,Completed,True,5,Italy,2024-02-05,18,Product_18,Makeup,1,86,86
1598,204,2024-02-13,2024-02-01,2024,Completed,True,128,Italy,2024-03-20,28,Product_28,Hair,4,66,264
1599,161,2024-10-21,2024-10-01,2024,Completed,True,52,France,2023-01-21,16,Product_16,Makeup,3,90,270
1600,540,2024-04-02,2024-04-01,2024,Completed,True,117,Spain,2024-04-15,19,Product_19,Makeup,4,112,448
1601,392,2024-02-09,2024-02-01,2024,Completed,True,100,Italy,2024-02-08,42,Product_42,Skin,3,97,291
1602,769,2024-04-30,2024-04-01,2024,Completed,True,34,Morocco,2024-01-03,17,Product_17,Hair,5,76,380
1603,677,2024-08-30,2024-08-01,2024,Completed,True,43,France,2023-06-22,45,Product_45,Body,5,39,195
1604,575,2024-12-03,2024-12-01,2024,Cancelled,False,178,France,2023-11-20,13,Product_13,Skin,5,22,110
1605,534,2024-09-27,2024-09-01,2024,Completed,True,126,France,2023-07-24,7,Product_7,Hair,2,28,56
1606,70,2024-01-11,2024-01-01,2024,Completed,True,252,Germany,2023-12-28,27,Product_27,Makeup,3,16,48
1607,893,2024-10-31,2024-10-01,2024,Completed,True,38,Morocco,2024-05-03,10,Product_10,Hair,2,18,36
1608,405,2024-08-24,2024-08-01,2024,Completed,True,147,Germany,2024-05-08,34,Product_34,Hair,4,92,368
1609,608,2024-04-12,2024-04-01,2024,Cancelled,False,283,Italy,2023-01-21,36,Product_36,Skin,2,118,236
1610,675,2024-05-10,2024-05-01,2024,Completed,True,126,France,2023-07-24,25,Product_25,Hair,4,63,252
1611,591,2024-06-08,2024-06-01,2024,Completed,True,197,Italy,2023-09-08,6,Product_6,Body,4,113,452
1612,517,2024-04-01,2024-04-01,2024,Completed,True,217,Italy,2023-02-01,24,Product_24,Hair,4,95,380
1613,828,2024-12-23,2024-12-01,2024,Completed,True,178,France,2023-11-20,18,Product_18,Makeup,2,91,182
1614,120,2024-02-10,2024-02-01,2024,Cancelled,False,143,Italy,2023-08-24,23,Product_23,Body,3,70,210
1615,814,2024-10-20,2024-10-01,2024,Completed,True,212,Morocco,2023-08-09,6,Product_6,Body,2,96,192
1616,690,2024-08-07,2024-08-01,2024,Completed,True,93,Germany,2023-12-24,29,Product_29,Makeup,3,11,33
1617,688,2024-10-19,2024-10-01,2024,Cancelled,False,195,Spain,2023-06-07,25,Product_25,Hair,3,59,177
1618,902,2024-01-03,2024-01-01,2024,Completed,True,118,Morocco,2023-04-19,17,Product_17,Hair,4,84,336
1619,217,2024-05-28,2024-05-01,2024,Completed,True,254,Germany,2023-08-09,46,Product_46,Makeup,2,40,80
1620,56,2024-11-25,2024-11-01,2024,Completed,True,162,Italy,2023-09-12,24,Product_24,Hair,3,42,126
1621,366,2024-04-14,2024-04-01,2024,Completed,True,96,Germany,2024-01-31,11,Product_11,Makeup,5,87,435
1622,699,2024-04-26,2024-04-01,2024,Completed,True,22,Italy,2023-08-04,26,Product_26,Makeup,3,89,267
1623,504,2024-09-27,2024-09-01,2024,Completed,True,7,Spain,2024-04-07,34,Product_34,Hair,5,20,100
1624,744,2024-08-16,2024-08-01,2024,Completed,True,227,Spain,2023-09-21,28,Product_28,Hair,2,42,84
1625,767,2024-03-04,2024-03-01,2024,Completed,True,228,Germany,2023-10-12,3,Product_3,Hair,2,16,32
1626,925,2024-12-01,2024-12-01,2024,Completed,True,11,Morocco,2024-01-03,11,Product_11,Makeup,2,40,80
1627,455,2024-08-10,2024-08-01,2024,Returned,False,37,Italy,2023-08-29,38,Product_38,Makeup,3,57,171
1628,104,2024-10-04,2024-10-01,2024,Cancelled,False,5,Italy,2024-02-05,14,Product_14,Body,1,119,119
1629,77,2024-09-12,2024-09-01,2024,Completed,True,129,France,2024-03-29,26,Product_26,Makeup,3,56,168
1630,230,2024-10-14,2024-10-01,2024,Completed,True,161,Germany,2023-12-24,48,Product_48,Hair,3,87,261
1631,914,2024-10-19,2024-10-01,2024,Completed,True,173,Morocco,2024-04-28,21,Product_21,Hair,4,101,404
1632,258,2024-10-19,2024-10-01,2024,Completed,True,51,Germany,2024-02-03,39,Product_39,Hair,4,62,248
1633,264,2024-01-04,2024-01-01,2024,Completed,True,286,Spain,2023-10-06,30,Product_30,Hair,3,116,348
1634,331,2024-11-25,2024-11-01,2024,Completed,True,180,Italy,2023-04-03,8,Product_8,Body,5,89,445
1635,993,2024-10-19,2024-10-01,2024,Completed,True,257,Italy,2023-09-06,20,Product_20,Hair,4,28,112
1636,182,2024-06-02,2024-06-01,2024,Completed,True,198,Germany,2023-05-02,48,Product_48,Hair,3,90,270
1637,893,2024-10-31,2024-10-01,2024,Completed,True,38,Morocco,2024-05-03,32,Product_32,Body,1,99,99
1638,768,2024-10-10,2024-10-01,2024,Completed,True,111,France,2023-06-17,22,Product_22,Makeup,5,15,75
1639,550,2024-01-24,2024-01-01,2024,Completed,True,203,Spain,2024-01-12,7,Product_7,Hair,2,116,232
1640,688,2024-10-19,2024-10-01,2024,Cancelled,False,195,Spain,2023-06-07,9,Product_9,Makeup,3,58,174
1641,27,2024-12-14,2024-12-01,2024,Completed,True,271,France,2023-08-29,45,Product_45,Body,3,82,246
1642,276,2024-09-25,2024-09-01,2024,Completed,True,46,Italy,2023-12-25,1,Product_1,Body,5,59,295
1643,652,2024-10-27,2024-10-01,2024,Completed,True,192,Italy,2023-08-10,29,Product_29,Makeup,4,90,360
1644,299,2024-11-19,2024-11-01,2024,Returned,False,114,Morocco,2023-05-22,8,Product_8,Body,4,104,416
1645,957,2024-09-19,2024-09-01,2024,Completed,True,137,France,2023-04-15,4,Product_4,Body,4,21,84
1646,799,2024-10-02,2024-10-01,2024,Completed,True,220,France,2024-01-29,35,Product_35,Skin,2,32,64
1647,91,2024-05-07,2024-05-01,2024,Completed,True,33,Italy,2023-04-11,3,Product_3,Hair,5,63,315
1648,480,2024-01-22,2024-01-01,2024,Completed,True,25,Italy,2023-01-31,45,Product_45,Body,5,78,390
1649,573,2024-09-30,2024-09-01,2024,Completed,True,136,Spain,2023-07-01,40,Product_40,Hair,4,116,464
1650,458,2024-12-09,2024-12-01,2024,Completed,True,13,Italy,2024-02-10,7,Product_7,Hair,4,109,436
1651,451,2024-04-22,2024-04-01,2024,Completed,True,152,Morocco,2023-09-15,27,Product_27,Makeup,1,68,68
1652,365,2024-09-23,2024-09-01,2024,Completed,True,290,Germany,2024-04-02,1,Product_1,Body,1,45,45
1653,859,2024-03-03,2024-03-01,2024,Completed,True,78,Spain,2023-07-14,27,Product_27,Makeup,3,12,36
1654,675,2024-05-10,2024-05-01,2024,Completed,True,126,France,2023-07-24,16,Product_16,Makeup,3,67,201
1655,351,2024-12-03,2024-12-01,2024,Cancelled,False,145,France,2023-06-07,38,Product_38,Makeup,5,97,485
1656,655,2024-05-26,2024-05-01,2024,Completed,True,294,France,2024-01-06,7,Product_7,Hair,5,64,320
1657,400,2024-02-25,2024-02-01,2024,Completed,True,100,Italy,2024-02-08,44,Product_44,Body,2,66,132
1658,253,2024-04-17,2024-04-01,2024,Completed,True,22,Italy,2023-08-04,23,Product_23,Body,2,26,52
1659,781,2024-09-07,2024-09-01,2024,Completed,True,289,Italy,2023-05-28,41,Product_41,Skin,1,48,48
1660,881,2024-05-08,2024-05-01,2024,Completed,True,39,Morocco,2024-02-15,11,Product_11,Makeup,3,99,297
1661,803,2024-09-07,2024-09-01,2024,Completed,True,118,Morocco,2023-04-19,42,Product_42,Skin,1,77,77
1662,459,2024-12-30,2024-12-01,2024,Completed,True,279,Spain,2024-01-25,33,Product_33,Hair,1,64,64
1663,699,2024-04-26,2024-04-01,2024,Completed,True,22,Italy,2023-08-04,50,Product_50,Skin,3,54,162
1664,917,2024-09-27,2024-09-01,2024,Returned,False,115,Italy,2023-12-22,36,Product_36,Skin,2,85,170
1665,499,2024-08-13,2024-08-01,2024,Completed,True,76,Spain,2023-02-07,37,Product_37,Makeup,3,10,30
1666,950,2024-05-25,2024-05-01,2024,Returned,False,257,Italy,2023-09-06,41,Product_41,Skin,4,30,120
1667,971,2024-06-20,2024-06-01,2024,Completed,True,251,Morocco,2024-04-10,17,Product_17,Hair,4,92,368
1668,926,2024-10-29,2024-10-01,2024,Completed,True,254,Germany,2023-08-09,35,Product_35,Skin,4,30,120
1669,508,2024-10-14,2024-10-01,2024,Cancelled,False,170,Morocco,2023-09-07,48,Product_48,Hair,5,61,305
1670,304,2024-03-13,2024-03-01,2024,Completed,True,273,Germany,2023-08-16,5,Product_5,Skin,2,91,182
1671,501,2024-01-04,2024-01-01,2024,Completed,True,74,Morocco,2023-08-23,48,Product_48,Hair,2,52,104
1672,803,2024-09-07,2024-09-01,2024,Completed,True,118,Morocco,2023-04-19,32,Product_32,Body,5,61,305
1673,598,2024-07-20,2024-07-01,2024,Cancelled,False,289,Italy,2023-05-28,3,Product_3,Hair,1,76,76
1674,166,2024-02-24,2024-02-01,2024,Completed,True,113,Spain,2024-04-12,47,Product_47,Hair,4,53,212
1675,415,2024-02-28,2024-02-01,2024,Completed,True,178,France,2023-11-20,35,Product_35,Skin,4,41,164
1676,462,2024-03-14,2024-03-01,2024,Returned,False,273,Germany,2023-08-16,14,Product_14,Body,1,19,19
1677,920,2024-11-21,2024-11-01,2024,Returned,False,282,France,2024-05-06,48,Product_48,Hair,3,73,219
1678,114,2024-11-21,2024-11-01,2024,Completed,True,241,Morocco,2024-01-22,31,Product_31,Body,3,113,339
1679,433,2024-09-05,2024-09-01,2024,Completed,True,264,France,2023-01-02,31,Product_31,Body,2,88,176
1680,992,2024-12-12,2024-12-01,2024,Completed,True,49,Spain,2024-01-28,17,Product_17,Hair,5,78,390
1681,356,2024-06-08,2024-06-01,2024,Completed,True,229,France,2023-04-05,24,Product_24,Hair,2,77,154
1682,928,2024-05-03,2024-05-01,2024,Completed,True,134,Italy,2023-08-28,23,Product_23,Body,3,37,111
1683,695,2024-06-25,2024-06-01,2024,Completed,True,277,Germany,2023-07-19,18,Product_18,Makeup,1,62,62
1684,207,2024-11-25,2024-11-01,2024,Cancelled,False,267,Spain,2024-02-15,50,Product_50,Skin,2,60,120
1685,768,2024-10-10,2024-10-01,2024,Completed,True,111,France,2023-06-17,14,Product_14,Body,4,62,248
1686,235,2024-03-26,2024-03-01,2024,Returned,False,254,Germany,2023-08-09,50,Product_50,Skin,4,13,52
1687,442,2024-09-14,2024-09-01,2024,Completed,True,277,Germany,2023-07-19,15,Product_15,Makeup,1,88,88
1688,355,2024-01-03,2024-01-01,2024,Completed,True,58,Morocco,2023-12-05,15,Product_15,Makeup,3,26,78
1689,515,2024-12-02,2024-12-01,2024,Completed,True,136,Spain,2023-07-01,6,Product_6,Body,4,117,468
1690,208,2024-02-26,2024-02-01,2024,Returned,False,151,Germany,2023-06-06,27,Product_27,Makeup,4,76,304
1691,709,2024-05-04,2024-05-01,2024,Returned,False,282,France,2024-05-06,15,Product_15,Makeup,5,83,415
1692,853,2024-10-30,2024-10-01,2024,Completed,True,270,Spain,2023-09-17,50,Product_50,Skin,2,56,112
1693,125,2024-03-16,2024-03-01,2024,Completed,True,160,France,2023-05-11,36,Product_36,Skin,3,115,345
1694,138,2024-08-24,2024-08-01,2024,Completed,True,44,France,2023-02-04,8,Product_8,Body,2,65,130
1695,339,2024-01-05,2024-01-01,2024,Completed,True,108,Italy,2023-06-04,15,Product_15,Makeup,3,32,96
1696,537,2024-03-12,2024-03-01,2024,Completed,True,1,Spain,2023-05-15,3,Product_3,Hair,4,27,108
1697,68,2024-10-29,2024-10-01,2024,Completed,True,280,Italy,2023-01-31,47,Product_47,Hair,5,10,50
1698,573,2024-09-30,2024-09-01,2024,Completed,True,136,Spain,2023-07-01,13,Product_13,Skin,2,44,88
1699,541,2024-11-04,2024-11-01,2024,Cancelled,False,134,Italy,2023-08-28,41,Product_41,Skin,4,73,292
1700,383,2024-09-07,2024-09-01,2024,Completed,True,285,Spain,2023-07-21,34,Product_34,Hair,3,67,201
1701,19,2024-05-10,2024-05-01,2024,Returned,False,161,Germany,2023-12-24,24,Product_24,Hair,2,104,208
1702,683,2024-10-31,2024-10-01,2024,Completed,True,95,Spain,2023-11-23,40,Product_40,Hair,2,68,136
1703,450,2024-06-03,2024-06-01,2024,Completed,True,96,Germany,2024-01-31,32,Product_32,Body,4,117,468
1704,74,2024-01-20,2024-01-01,2024,Returned,False,15,Morocco,2023-09-01,32,Product_32,Body,2,10,20
1705,573,2024-09-30,2024-09-01,2024,Completed,True,136,Spain,2023-07-01,30,Product_30,Hair,5,12,60
1706,939,2024-11-29,2024-11-01,2024,Completed,True,293,Germany,2023-11-04,49,Product_49,Makeup,5,76,380
1707,665,2024-11-02,2024-11-01,2024,Completed,True,133,Germany,2023-05-31,13,Product_13,Skin,4,46,184
1708,276,2024-09-25,2024-09-01,2024,Completed,True,46,Italy,2023-12-25,1,Product_1,Body,3,92,276
1709,48,2024-10-14,2024-10-01,2024,Completed,True,50,France,2024-04-04,34,Product_34,Hair,4,38,152
1710,211,2024-01-12,2024-01-01,2024,Completed,True,263,Spain,2024-05-07,15,Product_15,Makeup,5,98,490
1711,855,2024-12-26,2024-12-01,2024,Completed,True,291,Morocco,2023-01-29,44,Product_44,Body,1,42,42
1712,920,2024-11-21,2024-11-01,2024,Returned,False,282,France,2024-05-06,14,Product_14,Body,1,109,109
1713,651,2024-01-25,2024-01-01,2024,Cancelled,False,103,Italy,2023-03-22,29,Product_29,Makeup,2,70,140
1714,622,2024-09-18,2024-09-01,2024,Completed,True,145,France,2023-06-07,34,Product_34,Hair,2,102,204
1715,994,2024-03-08,2024-03-01,2024,Completed,True,224,France,2023-06-12,18,Product_18,Makeup,1,99,99
1716,695,2024-06-25,2024-06-01,2024,Completed,True,277,Germany,2023-07-19,7,Product_7,Hair,5,13,65
1717,540,2024-04-02,2024-04-01,2024,Completed,True,117,Spain,2024-04-15,29,Product_29,Makeup,2,23,46
1718,709,2024-05-04,2024-05-01,2024,Returned,False,282,France,2024-05-06,31,Product_31,Body,4,100,400
1719,191,2024-02-11,2024-02-01,2024,Returned,False,198,Germany,2023-05-02,25,Product_25,Hair,4,42,168
1720,315,2024-12-09,2024-12-01,2024,Completed,True,173,Morocco,2024-04-28,38,Product_38,Makeup,5,31,155
1721,901,2024-09-21,2024-09-01,2024,Completed,True,123,Spain,2024-03-14,14,Product_14,Body,2,57,114
1722,563,2024-11-14,2024-11-01,2024,Cancelled,False,259,Spain,2024-03-15,8,Product_8,Body,4,12,48
1723,661,2024-04-28,2024-04-01,2024,Completed,True,247,Spain,2024-05-12,27,Product_27,Makeup,2,96,192
1724,780,2024-04-17,2024-04-01,2024,Completed,True,229,France,2023-04-05,2,Product_2,Skin,2,94,188
1725,562,2024-06-14,2024-06-01,2024,Completed,True,54,Morocco,2023-06-12,17,Product_17,Hair,4,114,456
1726,900,2024-11-25,2024-11-01,2024,Completed,True,5,Italy,2024-02-05,37,Product_37,Makeup,1,32,32
1727,758,2024-12-15,2024-12-01,2024,Completed,True,13,Italy,2024-02-10,14,Product_14,Body,4,77,308
1728,113,2024-03-15,2024-03-01,2024,Completed,True,231,Morocco,2024-02-18,25,Product_25,Hair,5,30,150
1729,170,2024-03-09,2024-03-01,2024,Cancelled,False,2,Italy,2023-02-10,30,Product_30,Hair,3,110,330
1730,468,2024-08-09,2024-08-01,2024,Returned,False,177,Spain,2024-02-27,29,Product_29,Makeup,4,52,208
1731,678,2024-02-04,2024-02-01,2024,Returned,False,240,France,2024-04-26,20,Product_20,Hair,2,104,208
1732,921,2024-10-28,2024-10-01,2024,Completed,True,299,France,2023-03-02,21,Product_21,Hair,2,94,188
1733,14,2024-11-14,2024-11-01,2024,Completed,True,150,Morocco,2024-02-07,22,Product_22,Makeup,4,35,140
1734,715,2024-01-21,2024-01-01,2024,Completed,True,56,Italy,2023-04-07,35,Product_35,Skin,3,50,150
1735,288,2024-09-28,2024-09-01,2024,Cancelled,False,253,Morocco,2023-05-19,37,Product_37,Makeup,4,108,432
1736,907,2024-04-26,2024-04-01,2024,Returned,False,184,France,2024-04-21,16,Product_16,Makeup,3,47,141
1737,189,2024-03-01,2024-03-01,2024,Returned,False,280,Italy,2023-01-31,50,Product_50,Skin,3,97,291
1738,914,2024-10-19,2024-10-01,2024,Completed,True,173,Morocco,2024-04-28,49,Product_49,Makeup,5,20,100
1739,155,2024-09-23,2024-09-01,2024,Completed,True,152,Morocco,2023-09-15,43,Product_43,Hair,2,114,228
1740,567,2024-03-12,2024-03-01,2024,Completed,True,272,Italy,2023-05-21,17,Product_17,Hair,2,38,76
1741,694,2024-02-19,2024-02-01,2024,Completed,True,51,Germany,2024-02-03,16,Product_16,Makeup,3,69,207
1742,722,2024-03-27,2024-03-01,2024,Completed,True,8,France,2023-04-20,2,Product_2,Skin,2,76,152
1743,888,2024-03-16,2024-03-01,2024,Completed,True,111,France,2023-06-17,4,Product_4,Body,1,74,74
1744,471,2024-07-14,2024-07-01,2024,Completed,True,76,Spain,2023-02-07,21,Product_21,Hair,3,70,210
1745,75,2024-09-17,2024-09-01,2024,Completed,True,65,France,2023-08-31,39,Product_39,Hair,2,28,56
1746,277,2024-05-20,2024-05-01,2024,Completed,True,6,Italy,2023-07-13,34,Product_34,Hair,1,55,55
1747,940,2024-02-21,2024-02-01,2024,Completed,True,127,Italy,2023-01-29,30,Product_30,Hair,5,58,290
1748,645,2024-07-06,2024-07-01,2024,Completed,True,112,Germany,2024-04-25,6,Product_6,Body,2,31,62
1749,343,2024-08-02,2024-08-01,2024,Completed,True,262,Morocco,2023-10-03,17,Product_17,Hair,1,87,87
1750,425,2024-07-09,2024-07-01,2024,Completed,True,285,Spain,2023-07-21,39,Product_39,Hair,4,66,264
1751,571,2024-03-12,2024-03-01,2024,Completed,True,164,Germany,2024-03-25,25,Product_25,Hair,4,23,92
1752,511,2024-03-24,2024-03-01,2024,Completed,True,194,Morocco,2024-03-12,5,Product_5,Skin,1,53,53
1753,857,2024-08-07,2024-08-01,2024,Completed,True,165,Italy,2023-04-05,5,Product_5,Skin,3,25,75
1754,182,2024-06-02,2024-06-01,2024,Completed,True,198,Germany,2023-05-02,20,Product_20,Hair,3,106,318
1755,458,2024-12-09,2024-12-01,2024,Completed,True,13,Italy,2024-02-10,16,Product_16,Makeup,2,86,172
1756,918,2024-02-12,2024-02-01,2024,Completed,True,243,France,2024-03-10,41,Product_41,Skin,4,111,444
1757,851,2024-05-21,2024-05-01,2024,Completed,True,267,Spain,2024-02-15,37,Product_37,Makeup,3,21,63
1758,833,2024-07-11,2024-07-01,2024,Completed,True,13,Italy,2024-02-10,40,Product_40,Hair,3,64,192
1759,64,2024-10-11,2024-10-01,2024,Completed,True,213,France,2024-04-27,9,Product_9,Makeup,4,60,240
1760,839,2024-01-26,2024-01-01,2024,Completed,True,265,Italy,2023-03-29,5,Product_5,Skin,5,111,555
1761,260,2024-07-01,2024-07-01,2024,Completed,True,283,Italy,2023-01-21,42,Product_42,Skin,3,48,144
1762,193,2024-02-08,2024-02-01,2024,Completed,True,144,France,2023-06-22,2,Product_2,Skin,1,42,42
1763,655,2024-05-26,2024-05-01,2024,Completed,True,294,France,2024-01-06,9,Product_9,Makeup,2,42,84
1764,616,2024-04-15,2024-04-01,2024,Completed,True,259,Spain,2024-03-15,43,Product_43,Hair,3,38,114
1765,972,2024-06-21,2024-06-01,2024,Completed,True,179,Spain,2023-05-08,36,Product_36,Skin,3,78,234
1766,406,2024-10-15,2024-10-01,2024,Cancelled,False,96,Germany,2024-01-31,22,Product_22,Makeup,5,79,395
1767,726,2024-01-02,2024-01-01,2024,Completed,True,207,Germany,2023-03-18,22,Product_22,Makeup,1,40,40
1768,754,2024-03-20,2024-03-01,2024,Completed,True,126,France,2023-07-24,22,Product_22,Makeup,2,89,178
1769,943,2024-08-26,2024-08-01,2024,Cancelled,False,287,France,2023-05-11,34,Product_34,Hair,3,40,120
1770,721,2024-08-27,2024-08-01,2024,Returned,False,257,Italy,2023-09-06,29,Product_29,Makeup,2,98,196
1771,93,2024-07-27,2024-07-01,2024,Completed,True,62,Spain,2023-05-07,38,Product_38,Makeup,4,55,220
1772,430,2024-08-22,2024-08-01,2024,Completed,True,35,Spain,2023-11-14,46,Product_46,Makeup,3,106,318
1773,654,2024-05-01,2024-05-01,2024,Completed,True,226,Morocco,2024-03-13,33,Product_33,Hair,3,86,258
1774,434,2024-01-31,2024-01-01,2024,Completed,True,93,Germany,2023-12-24,18,Product_18,Makeup,4,61,244
1775,404,2024-12-12,2024-12-01,2024,Completed,True,250,Germany,2023-06-07,7,Product_7,Hair,5,19,95
1776,434,2024-01-31,2024-01-01,2024,Completed,True,93,Germany,2023-12-24,1,Product_1,Body,3,97,291
1777,112,2024-10-19,2024-10-01,2024,Completed,True,63,Spain,2024-03-03,33,Product_33,Hair,2,83,166
1778,929,2024-10-07,2024-10-01,2024,Completed,True,200,Germany,2023-09-20,1,Product_1,Body,1,50,50
1779,375,2024-01-09,2024-01-01,2024,Completed,True,69,Germany,2024-02-13,24,Product_24,Hair,2,104,208
1780,59,2024-05-30,2024-05-01,2024,Completed,True,271,France,2023-08-29,4,Product_4,Body,5,86,430
1781,43,2024-09-20,2024-09-01,2024,Completed,True,92,Spain,2023-09-01,4,Product_4,Body,1,12,12
1782,207,2024-11-25,2024-11-01,2024,Cancelled,False,267,Spain,2024-02-15,18,Product_18,Makeup,2,68,136
1783,780,2024-04-17,2024-04-01,2024,Completed,True,229,France,2023-04-05,27,Product_27,Makeup,2,61,122
